generation,generation_best,generation_mean,best_so_far,elapsed_seconds
113,658,666.06,658,0.41465592900021875
114,658,664.74,658,0.41711166500044783
115,658,662.18,658,0.41930734000015946
116,658,660.86,658,0.42164313800003583
117,658,662.36,658,0.424063249000028
118,658,669.54,658,0.4264607969998906
119,658,666.6,658,0.4288939699999901
120,658,666.54,658,0.4312986439999804
121,658,670.16,658,0.43314519500017923
122,658,670.54,658,0.4353266200005237
123,658,663.2,658,0.43752467000012984
124,658,664.9,658,0.4396870939999644
125,658,663.44,658,0.4422615789999327
126,658,665.1,658,0.44465912699979526
127,658,666.58,658,0.44706498800042027
128,658,666.7,658,0.44948153699988325
129,658,661.8,658,0.45190758500029915
130,658,667.96,658,0.4540272599997479
131,658,666.98,658,0.45647586999984924
132,658,667.96,658,0.45895060600014403
133,658,666.98,658,0.4612769040004423
134,658,663.32,658,0.4632053929999529
135,658,660.96,658,0.4658071900003051
136,658,662.66,658,0.4678841160002776
137,658,662.0,658,0.47040991300036694
138,658,666.12,658,0.47258777499973803
139,658,659.74,658,0.4746872630003054
140,658,660.06,658,0.4767071879996365
141,658,670.0,658,0.4788090510000984
142,658,664.38,658,0.48103085000002466
143,658,660.94,658,0.4831410260003395
144,658,664.3,658,0.4851882630000546
145,658,663.2,658,0.4874171880001086
146,658,663.48,658,0.48983136100014235
147,658,666.48,658,0.49206147299992153
148,658,667.22,658,0.4938759619999473
149,658,667.26,658,0.49575457599985384
150,658,668.32,658,0.4980013129998042
