instance,parameter_set,generation,mean_best_so_far,std_best_so_far
la16,smaller_population,72,1004.1333333333333,18.709638551095626
la16,smaller_population,73,1004.1333333333333,18.709638551095626
la16,smaller_population,74,1004.1333333333333,18.709638551095626
la16,smaller_population,75,1004.1333333333333,18.709638551095626
la16,smaller_population,76,1004.1333333333333,18.709638551095626
la16,smaller_population,77,1004.1333333333333,18.709638551095626
la16,smaller_population,78,1004.1333333333333,18.709638551095626
la16,smaller_population,79,1004.1333333333333,18.709638551095626
la16,smaller_population,80,1004.1333333333333,18.709638551095626
la16,smaller_population,81,1004.1333333333333,18.709638551095626
la16,smaller_population,82,1003.5,19.136082545087795
la16,smaller_population,83,1002.8666666666667,19.531995560482617
la16,smaller_population,84,1002.8666666666667,19.531995560482617
la16,smaller_population,85,1002.2,19.480140196337537
la16,smaller_population,86,1002.2,19.480140196337537
la16,smaller_population,87,1002.2,19.480140196337537
la16,smaller_population,88,1002.2,19.480140196337537
la16,smaller_population,89,1002.2,19.480140196337537
la16,smaller_population,90,1002.2,19.480140196337537
la16,smaller_population,91,1002.2,19.480140196337537
la16,smaller_population,92,1002.2,19.480140196337537
la16,smaller_population,93,1002.2,19.480140196337537
la16,smaller_population,94,1002.2,19.480140196337537
la16,smaller_population,95,1002.2,19.480140196337537
la16,smaller_population,96,1002.2,19.480140196337537
la16,smaller_population,97,1002.2,19.480140196337537
la16,smaller_population,98,1002.2,19.480140196337537
la16,smaller_population,99,1001.8333333333334,19.413971743323795
la16,smaller_population,100,1001.8333333333334,19.413971743323795
la16,smaller_population,101,1001.6333333333333,19.411129643145152
la16,smaller_population,102,1001.5666666666667,19.416813427495278
la16,smaller_population,103,1001.5666666666667,19.416813427495278
la16,smaller_population,104,1001.5333333333333,19.404466839708153
la16,smaller_population,105,1001.5333333333333,19.404466839708153
la16,smaller_population,106,1001.5333333333333,19.404466839708153
la16,smaller_population,107,1001.5333333333333,19.404466839708153
la16,smaller_population,108,1001.5333333333333,19.404466839708153
la16,smaller_population,109,1001.5333333333333,19.404466839708153
la16,smaller_population,110,1001.5333333333333,19.404466839708153
la16,smaller_population,111,1001.5333333333333,19.404466839708153
la16,smaller_population,112,1001.5333333333333,19.404466839708153
la16,smaller_population,113,1000.3666666666667,17.470138726593923
la16,smaller_population,114,1000.3666666666667,17.470138726593923
la16,smaller_population,115,1000.3666666666667,17.470138726593923
la16,smaller_population,116,1000.3666666666667,17.470138726593923
la16,smaller_population,117,1000.3666666666667,17.470138726593923
la16,smaller_population,118,1000.3666666666667,17.470138726593923
la16,smaller_population,119,1000.3333333333334,17.444163796946892
la16,smaller_population,120,1000.3333333333334,17.444163796946892
la16,smaller_population,121,1000.3333333333334,17.444163796946892
la16,smaller_population,122,1000.3333333333334,17.444163796946892
la16,smaller_population,123,1000.3333333333334,17.444163796946892
la16,smaller_population,124,1000.3333333333334,17.444163796946892
la16,smaller_population,125,1000.3333333333334,17.444163796946892
la16,smaller_population,126,1000.3333333333334,17.444163796946892
la16,smaller_population,127,1000.3333333333334,17.444163796946892
la16,smaller_population,128,1000.3333333333334,17.444163796946892
la16,smaller_population,129,1000.3333333333334,17.444163796946892
la16,smaller_population,130,1000.3333333333334,17.444163796946892
la16,smaller_population,131,1000.3333333333334,17.444163796946892
la16,smaller_population,132,999.8333333333334,17.222846361203167
la16,smaller_population,133,999.8333333333334,17.222846361203167
la16,smaller_population,134,999.8333333333334,17.222846361203167
la16,smaller_population,135,999.8333333333334,17.222846361203167
la16,smaller_population,136,999.8333333333334,17.222846361203167
la16,smaller_population,137,999.8333333333334,17.222846361203167
la16,smaller_population,138,998.8,17.33523420169414
la16,smaller_population,139,998.7,17.312841556446497
la16,smaller_population,140,998.5333333333333,16.921183078662356
la16,smaller_population,141,998.5333333333333,16.921183078662356
la16,smaller_population,142,998.5333333333333,16.921183078662356
la16,smaller_population,143,998.5333333333333,16.921183078662356
la16,smaller_population,144,998.5333333333333,16.921183078662356
la16,smaller_population,145,998.5333333333333,16.921183078662356
la16,smaller_population,146,998.5333333333333,16.921183078662356
la16,smaller_population,147,997.3666666666667,17.095035240825258
la16,smaller_population,148,997.3666666666667,17.095035240825258
la16,smaller_population,149,997.3666666666667,17.095035240825258
la16,smaller_population,150,997.3666666666667,17.095035240825258
la16,lower_mutation,0,1064.9666666666667,21.2334858075689
la16,lower_mutation,1,1049.6333333333334,24.61214072900543
la16,lower_mutation,2,1040.4333333333334,20.903197797488296
la16,lower_mutation,3,1034.2333333333333,18.83445729531901
la16,lower_mutation,4,1029.7333333333333,15.854800933587219
la16,lower_mutation,5,1024.7,18.223043388655682
la16,lower_mutation,6,1017.7,20.178769997715165
la16,lower_mutation,7,1016.1333333333333,18.731742068466037
la16,lower_mutation,8,1014.3666666666667,18.795603545608163
la16,lower_mutation,9,1009.4333333333333,15.562296021836378
la16,lower_mutation,10,1004.6666666666666,14.125870942531561
la16,lower_mutation,11,1002.6666666666666,15.104996509110153
la16,lower_mutation,12,1001.2666666666667,14.053919157237276
la16,lower_mutation,13,1000.0666666666667,13.612705356630503
la16,lower_mutation,14,998.5333333333333,12.867315807578285
la16,lower_mutation,15,996.4,12.124640058646035
la16,lower_mutation,16,995.3333333333334,12.129568697262455
la16,lower_mutation,17,994.5,12.073767517596382
la16,lower_mutation,18,992.8333333333334,11.386874880327344
la16,lower_mutation,19,991.5666666666667,8.88890565132519
la16,lower_mutation,20,989.3666666666667,8.572141459133901
la16,lower_mutation,21,988.7333333333333,8.52555320617169
la16,lower_mutation,22,987.4,7.845930199132233
la16,lower_mutation,23,987.4,7.845930199132233
la16,lower_mutation,24,986.7333333333333,7.334064749313741
la16,lower_mutation,25,986.7333333333333,7.334064749313741
la16,lower_mutation,26,986.5666666666667,7.384435324212086
la16,lower_mutation,27,986.5666666666667,7.384435324212086
la16,lower_mutation,28,986.4,7.43059843508235
la16,lower_mutation,29,985.9666666666667,7.289498035475104
la16,lower_mutation,30,985.6333333333333,7.350736924508545
la16,lower_mutation,31,985.6333333333333,7.350736924508545
la16,lower_mutation,32,985.4333333333333,7.195225108904939
la16,lower_mutation,33,985.3333333333334,7.265095264028015
la16,lower_mutation,34,985.3333333333334,7.265095264028015
la16,lower_mutation,35,984.9666666666667,6.935582084481065
la16,lower_mutation,36,984.9666666666667,6.935582084481065
la16,lower_mutation,37,984.5,6.66307374446193
la16,lower_mutation,38,984.5,6.66307374446193
la16,lower_mutation,39,984.5,6.66307374446193
la16,lower_mutation,40,984.0333333333333,6.5362824683261
la16,lower_mutation,41,984.0333333333333,6.5362824683261
la16,lower_mutation,42,983.6,6.2785897823613555
la16,lower_mutation,43,983.6,6.2785897823613555
la16,lower_mutation,44,983.6,6.2785897823613555
la16,lower_mutation,45,983.6,6.2785897823613555
la16,lower_mutation,46,983.6,6.2785897823613555
la16,lower_mutation,47,983.5333333333333,6.317645422003432
la16,lower_mutation,48,983.5333333333333,6.317645422003432
la16,lower_mutation,49,983.5333333333333,6.317645422003432
la16,lower_mutation,50,983.5333333333333,6.317645422003432
la16,lower_mutation,51,983.5333333333333,6.317645422003432
la16,lower_mutation,52,983.5333333333333,6.317645422003432
la16,lower_mutation,53,983.5333333333333,6.317645422003432
la16,lower_mutation,54,983.5333333333333,6.317645422003432
la16,lower_mutation,55,983.5333333333333,6.317645422003432
la16,lower_mutation,56,983.5333333333333,6.317645422003432
la16,lower_mutation,57,983.4,5.968884837798142
la16,lower_mutation,58,982.8333333333334,5.193386599110073
la16,lower_mutation,59,982.8333333333334,5.193386599110073
la16,lower_mutation,60,982.8333333333334,5.193386599110073
la16,lower_mutation,61,982.8333333333334,5.193386599110073
la16,lower_mutation,62,982.8333333333334,5.193386599110073
la16,lower_mutation,63,982.8333333333334,5.193386599110073
la16,lower_mutation,64,982.8333333333334,5.193386599110073
la16,lower_mutation,65,982.8333333333334,5.193386599110073
la16,lower_mutation,66,982.8333333333334,5.193386599110073
la16,lower_mutation,67,982.8333333333334,5.193386599110073
la16,lower_mutation,68,982.8333333333334,5.193386599110073
la16,lower_mutation,69,982.8333333333334,5.193386599110073
la16,lower_mutation,70,982.8333333333334,5.193386599110073
la16,lower_mutation,71,982.8333333333334,5.193386599110073
la16,lower_mutation,72,982.8333333333334,5.193386599110073
la16,lower_mutation,73,982.8333333333334,5.193386599110073
la16,lower_mutation,74,982.8333333333334,5.193386599110073
la16,lower_mutation,75,982.8333333333334,5.193386599110073
la16,lower_mutation,76,982.8333333333334,5.193386599110073
la16,lower_mutation,77,982.8333333333334,5.193386599110073
la16,lower_mutation,78,982.8333333333334,5.193386599110073
la16,lower_mutation,79,982.8333333333334,5.193386599110073
la16,lower_mutation,80,982.8333333333334,5.193386599110073
la16,lower_mutation,81,982.8333333333334,5.193386599110073
la16,lower_mutation,82,982.8333333333334,5.193386599110073
la16,lower_mutation,83,982.8333333333334,5.193386599110073
la16,lower_mutation,84,982.8333333333334,5.193386599110073
la16,lower_mutation,85,982.8333333333334,5.193386599110073
la16,lower_mutation,86,982.8333333333334,5.193386599110073
la16,lower_mutation,87,982.8333333333334,5.193386599110073
la16,lower_mutation,88,982.8333333333334,5.193386599110073
la16,lower_mutation,89,982.5333333333333,4.569262623174579
la16,lower_mutation,90,982.5333333333333,4.569262623174579
la16,lower_mutation,91,982.5333333333333,4.569262623174579
la16,lower_mutation,92,982.5333333333333,4.569262623174579
la16,lower_mutation,93,982.5333333333333,4.569262623174579
la16,lower_mutation,94,982.5333333333333,4.569262623174579
la16,lower_mutation,95,982.5333333333333,4.569262623174579
la16,lower_mutation,96,982.5333333333333,4.569262623174579
la16,lower_mutation,97,982.5333333333333,4.569262623174579
la16,lower_mutation,98,982.5333333333333,4.569262623174579
la16,lower_mutation,99,982.5333333333333,4.569262623174579
la16,lower_mutation,100,982.5333333333333,4.569262623174579
la16,lower_mutation,101,982.5333333333333,4.569262623174579
la16,lower_mutation,102,982.5333333333333,4.569262623174579
la16,lower_mutation,103,982.5333333333333,4.569262623174579
la16,lower_mutation,104,982.5333333333333,4.569262623174579
la16,lower_mutation,105,982.5333333333333,4.569262623174579
la16,lower_mutation,106,982.5,4.531498952733045
la16,lower_mutation,107,982.5,4.531498952733045
la16,lower_mutation,108,982.5,4.531498952733045
la16,lower_mutation,109,982.5,4.531498952733045
la16,lower_mutation,110,982.5,4.531498952733045
la16,lower_mutation,111,982.5,4.531498952733045
la16,lower_mutation,112,982.5,4.531498952733045
la16,lower_mutation,113,982.5,4.531498952733045
la16,lower_mutation,114,982.3333333333334,4.451526923879377
la16,lower_mutation,115,982.3333333333334,4.451526923879377
la16,lower_mutation,116,982.3333333333334,4.451526923879377
la16,lower_mutation,117,982.3333333333334,4.451526923879377
la16,lower_mutation,118,982.3333333333334,4.451526923879377
la16,lower_mutation,119,982.3333333333334,4.451526923879377
la16,lower_mutation,120,982.3333333333334,4.451526923879377
la16,lower_mutation,121,982.3333333333334,4.451526923879377
la16,lower_mutation,122,982.3333333333334,4.451526923879377
la16,lower_mutation,123,982.3333333333334,4.451526923879377
la16,lower_mutation,124,982.3333333333334,4.451526923879377
la16,lower_mutation,125,982.3333333333334,4.451526923879377
la16,lower_mutation,126,982.3333333333334,4.451526923879377
la16,lower_mutation,127,982.3333333333334,4.451526923879377
la16,lower_mutation,128,982.3333333333334,4.451526923879377
la16,lower_mutation,129,982.3333333333334,4.451526923879377
la16,lower_mutation,130,982.3333333333334,4.451526923879377
la16,lower_mutation,131,982.3333333333334,4.451526923879377
la16,lower_mutation,132,982.3333333333334,4.451526923879377
la16,lower_mutation,133,982.3333333333334,4.451526923879377
la16,lower_mutation,134,982.3333333333334,4.451526923879377
la16,lower_mutation,135,982.3333333333334,4.451526923879377
la16,lower_mutation,136,982.3333333333334,4.451526923879377
la16,lower_mutation,137,982.3333333333334,4.451526923879377
la16,lower_mutation,138,982.3333333333334,4.451526923879377
la16,lower_mutation,139,982.3333333333334,4.451526923879377
la16,lower_mutation,140,982.3333333333334,4.451526923879377
la16,lower_mutation,141,982.3333333333334,4.451526923879377
la16,lower_mutation,142,982.3333333333334,4.451526923879377
la16,lower_mutation,143,982.3333333333334,4.451526923879377
la16,lower_mutation,144,982.3333333333334,4.451526923879377
la16,lower_mutation,145,982.3333333333334,4.451526923879377
la16,lower_mutation,146,982.3333333333334,4.451526923879377
la16,lower_mutation,147,982.3333333333334,4.451526923879377
la16,lower_mutation,148,982.3333333333334,4.451526923879377
la16,lower_mutation,149,982.3333333333334,4.451526923879377
la16,lower_mutation,150,982.3333333333334,4.451526923879377
la17,reference,0,889.0333333333333,18.87798084858495
la17,reference,1,876.0666666666667,18.6435406829122
la17,reference,2,870.3333333333334,16.824311910576547
la17,reference,3,862.2333333333333,18.3221805157185
la17,reference,4,855,17.00101416853185
la17,reference,5,852.5,17.606327232580043
la17,reference,6,847.6,16.988028238976877
la17,reference,7,842.6666666666666,16.25090625235985
la17,reference,8,838.5333333333333,15.96706380136253
la17,reference,9,833.5333333333333,15.334732569839806
la17,reference,10,831.7,14.788509052639485
la17,reference,11,829.3333333333334,13.892030296077188
la17,reference,12,828.1666666666666,11.957059185594764
la17,reference,13,825.8666666666667,10.906288389584313
la17,reference,14,823.7666666666667,11.53012047469234
la17,reference,15,823.3333333333334,11.529073693488348
la17,reference,16,822.3,11.356754028725176
la17,reference,17,820.6333333333333,10.726966770338855
la17,reference,18,819.1666666666666,8.55442347090324
la17,reference,19,818.5,8.390265295217901
la17,reference,20,816.3,8.879072644960326
la17,reference,21,816.0333333333333,8.853144126215286
la17,reference,22,815.2,8.066106183625234
la17,reference,23,814.7,7.948758306848288
la17,reference,24,813.8333333333334,8.440801291156047
la17,reference,25,812.4333333333333,8.613074797728414
la17,reference,26,812.0333333333333,8.479115655470833
la17,reference,27,811.4333333333333,8.139657424517678
la17,reference,28,809.8333333333334,7.856836835360097
la17,reference,29,809.7,7.992021883922956
la17,reference,30,808.7666666666667,7.951071640344153
la17,reference,31,807.9666666666667,7.480933619281216
la17,reference,32,807.6666666666666,7.452531776856605
la17,reference,33,807.5,7.435933260074075
la17,reference,34,807.4333333333333,7.46801609316799
la17,reference,35,807.3,7.520775822049028
la17,reference,36,806.7333333333333,7.080489625254269
la17,reference,37,806.4666666666667,6.906934712767798
la17,reference,38,806.2333333333333,7.045092854841115
la17,reference,39,805.9,7.038563724961565
la17,reference,40,805.9,7.038563724961565
la17,reference,41,805.9,7.038563724961565
la17,reference,42,805.8,6.955027950562345
la17,reference,43,805.8,6.955027950562345
la17,reference,44,805.8,6.955027950562345
la17,reference,45,805.6,7.122572181646081
la17,reference,46,805.4,7.078866069335272
la17,reference,47,805.3,7.163846010012528
la17,reference,48,805.2666666666667,7.075617839884511
la17,reference,49,805.0333333333333,7.00976330621765
la17,reference,50,805.0333333333333,7.00976330621765
la17,reference,51,804.8666666666667,6.668160752118379
la17,reference,52,804.8333333333334,6.706061762899004
la17,reference,53,804.4,6.419796967463089
la17,reference,54,804.4,6.419796967463089
la17,reference,55,804.4,6.419796967463089
la17,reference,56,804.2,6.332183803723478
la17,reference,57,804.1333333333333,6.323101232417705
la17,reference,58,804.1333333333333,6.323101232417705
la17,reference,59,804.1333333333333,6.323101232417705
la17,reference,60,804.1333333333333,6.323101232417705
la17,reference,61,804.1333333333333,6.323101232417705
la17,reference,62,804.1333333333333,6.323101232417705
la17,reference,63,804.0666666666667,6.269429569461386
la17,reference,64,804.0666666666667,6.269429569461386
la17,reference,65,803.6333333333333,7.160636329522549
la17,reference,66,803.5666666666667,7.127815031721627
la17,reference,67,803.5666666666667,7.127815031721627
la17,reference,68,803.5333333333333,7.157023718400486
la17,reference,69,803.4,7.108033337782996
la17,reference,70,803.1333333333333,6.553405712816932
la17,reference,71,802.5,7.171543382198745
la17,reference,72,802.2,7.165049269508393
la17,reference,73,802.2,7.165049269508393
la17,reference,74,802.2,7.165049269508393
la17,reference,75,802.2,7.165049269508393
la17,reference,76,802.2,7.165049269508393
la17,reference,77,802.1333333333333,7.166653301243886
la17,reference,78,802.1333333333333,7.166653301243886
la17,reference,79,802.1333333333333,7.166653301243886
la17,reference,80,802.1333333333333,7.166653301243886
la17,reference,81,802.1333333333333,7.166653301243886
la17,reference,82,802.1333333333333,7.166653301243886
la17,reference,83,802.1333333333333,7.166653301243886
la17,reference,84,802.0666666666667,7.109650233083313
la17,reference,85,802.0666666666667,7.109650233083313
la17,reference,86,802.0666666666667,7.109650233083313
la17,reference,87,802.0666666666667,7.109650233083313
la17,reference,88,802.0666666666667,7.109650233083313
la17,reference,89,802.0666666666667,7.109650233083313
la17,reference,90,802.0666666666667,7.109650233083313
la17,reference,91,802.0666666666667,7.109650233083313
la17,reference,92,802.0666666666667,7.109650233083313
la17,reference,93,802.0666666666667,7.109650233083313
la17,reference,94,802.0666666666667,7.109650233083313
la17,reference,95,802.0666666666667,7.109650233083313
la17,reference,96,802.0666666666667,7.109650233083313
la17,reference,97,802.0666666666667,7.109650233083313
la17,reference,98,801.7,7.28792104124683
la17,reference,99,801.7,7.28792104124683
la17,reference,100,801.7,7.28792104124683
la17,reference,101,801.7,7.28792104124683
la17,reference,102,801.7,7.28792104124683
la17,reference,103,801.7,7.28792104124683
la17,reference,104,801.7,7.28792104124683
la17,reference,105,801.5,7.610111241200635
la17,reference,106,801.5,7.610111241200635
la17,reference,107,801.5,7.610111241200635
la17,reference,108,801.4,7.554856852976469
la17,reference,109,801.4,7.554856852976469
la17,reference,110,801.4,7.554856852976469
la17,reference,111,801.4,7.554856852976469
la17,reference,112,801.4,7.554856852976469
la17,reference,113,801.4,7.554856852976469
la17,reference,114,801.4,7.554856852976469
la17,reference,115,801.4,7.554856852976469
la17,reference,116,801.3,7.539093515435576
la17,reference,117,801.2666666666667,7.542675521523414
la17,reference,118,801.2666666666667,7.542675521523414
la17,reference,119,801.2666666666667,7.542675521523414
la17,reference,120,801.2333333333333,7.491067477604442
la17,reference,121,801.2333333333333,7.491067477604442
la17,reference,122,801.2333333333333,7.491067477604442
la17,reference,123,801.2333333333333,7.491067477604442
la17,reference,124,801.2333333333333,7.491067477604442
la17,reference,125,801.2333333333333,7.491067477604442
la17,reference,126,801.2333333333333,7.491067477604442
la17,reference,127,801.2333333333333,7.491067477604442
la17,reference,128,801.2333333333333,7.491067477604442
la17,reference,129,801.1666666666666,7.428200382295851
la17,reference,130,801.1666666666666,7.428200382295851
la17,reference,131,801.1666666666666,7.428200382295851
la17,reference,132,801.1666666666666,7.428200382295851
la17,reference,133,801.1666666666666,7.428200382295851
la17,reference,134,801.0666666666667,7.366903309248472
la17,reference,135,800.8333333333334,7.38163300002963
la17,reference,136,800.8333333333334,7.38163300002963
la17,reference,137,800.8333333333334,7.38163300002963
la17,reference,138,800.8333333333334,7.38163300002963
la17,reference,139,800.8333333333334,7.38163300002963
la17,reference,140,800.8333333333334,7.38163300002963
la17,reference,141,800.8333333333334,7.38163300002963
la17,reference,142,800.8333333333334,7.38163300002963
la17,reference,143,800.8333333333334,7.38163300002963
la17,reference,144,800.8333333333334,7.38163300002963
la17,reference,145,800.8333333333334,7.38163300002963
la17,reference,146,800.8333333333334,7.38163300002963
la17,reference,147,800.8333333333334,7.38163300002963
la17,reference,148,800.8333333333334,7.38163300002963
la17,reference,149,800.8333333333334,7.38163300002963
la17,reference,150,800.8333333333334,7.38163300002963
la17,smaller_population,0,906.2,27.142535647564515
la17,smaller_population,1,890.2333333333333,21.723471071684166
la17,smaller_population,2,883.4333333333333,20.34645327617421
la17,smaller_population,3,878.5,18.90584656879344
la17,smaller_population,4,869.4,18.440210934540442
la17,smaller_population,5,862.1333333333333,16.368037257965934
la17,smaller_population,6,854.3333333333334,16.15513867929107
la17,smaller_population,7,852.4333333333333,14.457269578940586
la17,smaller_population,8,851.7666666666667,14.260346113063589
la17,smaller_population,9,849.8666666666667,14.543000054139883
la17,smaller_population,10,846.5333333333333,13.07467500310358
la17,smaller_population,11,844.0666666666667,13.673365333385556
la17,smaller_population,12,840,14.75080360172122
la17,smaller_population,13,838.6,14.146036364564676
la17,smaller_population,14,837.3333333333334,13.869672530090753
la17,smaller_population,15,836.3333333333334,13.460884157396592
la17,smaller_population,16,836.1,13.455802491477614
la17,smaller_population,17,834.6,13.168928948672038
la17,smaller_population,18,833.1666666666666,13.536880232785604
la17,smaller_population,19,832.6333333333333,13.71252468852229
la17,smaller_population,20,831.8,14.018214751800109
la17,smaller_population,21,831.6333333333333,14.101805541852784
la17,smaller_population,22,830.9666666666667,14.676942586184662
la17,smaller_population,23,830.9333333333333,14.668599663633676
la17,smaller_population,24,830.5,14.917589710091262
la17,smaller_population,25,830.5,14.917589710091262
la17,smaller_population,26,830.4666666666667,14.94295666938068
la17,smaller_population,27,830.4666666666667,14.94295666938068
la17,smaller_population,28,829.1,13.463488301379376
la17,smaller_population,29,829,13.536667954498434
la17,smaller_population,30,829,13.536667954498434
la17,smaller_population,31,828.4333333333333,12.697225690279158
la17,smaller_population,32,828.2666666666667,12.735866631312323
la17,smaller_population,33,827.9333333333333,12.547656281589783
la17,smaller_population,34,827.8333333333334,12.600173324843272
la17,smaller_population,35,827.6666666666666,12.57620449659713
la17,smaller_population,36,826.6,11.047234011749042
la17,smaller_population,37,826.4666666666667,11.202626949725348
la17,smaller_population,38,826.2666666666667,11.227838964649072
la17,smaller_population,39,826.1666666666666,11.371723350223702
la17,smaller_population,40,826.1333333333333,11.385814929516261
la17,smaller_population,41,826.1333333333333,11.385814929516261
la17,smaller_population,42,825.8,11.336240330355837
la17,smaller_population,43,825.5,11.664121232991837
la17,smaller_population,44,825.5,11.664121232991837
la17,smaller_population,45,825.5,11.664121232991837
la17,smaller_population,46,825.4333333333333,11.619494123160479
la17,smaller_population,47,825.4333333333333,11.619494123160479
la17,smaller_population,48,825.0333333333333,11.692860578393429
la17,smaller_population,49,825.0333333333333,11.692860578393429
la17,smaller_population,50,825.0333333333333,11.692860578393429
la17,smaller_population,51,824.9,11.716036754866353
la17,smaller_population,52,824.9,11.716036754866353
la17,smaller_population,53,824.9,11.716036754866353
la17,smaller_population,54,824.8333333333334,11.768113941797404
la17,smaller_population,55,824.7333333333333,11.823218924942836
la17,smaller_population,56,824.7333333333333,11.823218924942836
la17,smaller_population,57,824.7333333333333,11.823218924942836
la17,smaller_population,58,824.7333333333333,11.823218924942836
la17,smaller_population,59,824.6666666666666,11.873858081816813
la17,smaller_population,60,824.6666666666666,11.873858081816813
la17,smaller_population,61,824.6666666666666,11.873858081816813
la17,smaller_population,62,824.6666666666666,11.873858081816813
la17,smaller_population,63,823.1333333333333,11.725990387797214
la17,smaller_population,64,823.1,11.751302202235966
la17,smaller_population,65,823.1,11.751302202235966
la17,smaller_population,66,823.1,11.751302202235966
la17,smaller_population,67,823.1,11.751302202235966
la17,smaller_population,68,822.8666666666667,11.86339874930694
la17,smaller_population,69,822.7666666666667,11.909669595965182
la17,smaller_population,70,822.7666666666667,11.909669595965182
la17,smaller_population,71,822.7666666666667,11.909669595965182
la17,smaller_population,72,822.4666666666667,12.221330514319211
la17,smaller_population,73,822.4333333333333,12.246557104735201
la17,smaller_population,74,822.4333333333333,12.246557104735201
la17,smaller_population,75,822.0666666666667,12.38445447501335
la17,smaller_population,76,822.0666666666667,12.38445447501335
la17,smaller_population,77,822.0666666666667,12.38445447501335
la17,smaller_population,78,822.0666666666667,12.38445447501335
la17,smaller_population,79,822.0666666666667,12.38445447501335
la17,smaller_population,80,822.0666666666667,12.38445447501335
la17,smaller_population,81,822.0666666666667,12.38445447501335
la17,smaller_population,82,822.0666666666667,12.38445447501335
la17,smaller_population,83,822.0666666666667,12.38445447501335
la17,smaller_population,84,822.0666666666667,12.38445447501335
la17,smaller_population,85,822.0666666666667,12.38445447501335
la17,smaller_population,86,822.0666666666667,12.38445447501335
la17,smaller_population,87,822,12.440201794571307
la17,smaller_population,88,822,12.440201794571307
la17,smaller_population,89,822,12.440201794571307
la17,smaller_population,90,822,12.440201794571307
la17,smaller_population,91,822,12.440201794571307
la17,smaller_population,92,822,12.440201794571307
la17,smaller_population,93,822,12.440201794571307
la17,smaller_population,94,821.7333333333333,12.765614734129723
la17,smaller_population,95,821.6666666666666,12.871602888511603
la17,smaller_population,96,821.6666666666666,12.871602888511603
la17,smaller_population,97,821.6,12.821318453909166
la17,smaller_population,98,821.6,12.821318453909166
la17,smaller_population,99,821.4333333333333,12.740603930181141
la17,smaller_population,100,821.4333333333333,12.740603930181141
la17,smaller_population,101,821.4333333333333,12.740603930181141
la17,smaller_population,102,821.4333333333333,12.740603930181141
la17,smaller_population,103,821.4333333333333,12.740603930181141
la17,smaller_population,104,821.4333333333333,12.740603930181141
la17,smaller_population,105,821.4333333333333,12.740603930181141
la17,smaller_population,106,821.4333333333333,12.740603930181141
la17,smaller_population,107,821.4333333333333,12.740603930181141
la17,smaller_population,108,821.4333333333333,12.740603930181141
la17,smaller_population,109,821.4333333333333,12.740603930181141
la17,smaller_population,110,821.2666666666667,12.53390803280097
la17,smaller_population,111,821.2666666666667,12.53390803280097
la17,smaller_population,112,821.2666666666667,12.53390803280097
la17,smaller_population,113,821.2666666666667,12.53390803280097
la17,smaller_population,114,821.2666666666667,12.53390803280097
la17,smaller_population,115,821.2666666666667,12.53390803280097
la17,smaller_population,116,821.2666666666667,12.53390803280097
la17,smaller_population,117,821.2666666666667,12.53390803280097
la17,smaller_population,118,821.2666666666667,12.53390803280097
la17,smaller_population,119,821.2666666666667,12.53390803280097
la17,smaller_population,120,820.9333333333333,12.673440415057902
la17,smaller_population,121,820.9333333333333,12.673440415057902
la17,smaller_population,122,820.9333333333333,12.673440415057902
la17,smaller_population,123,820.9333333333333,12.673440415057902
la17,smaller_population,124,820.9333333333333,12.673440415057902
la17,smaller_population,125,820.9333333333333,12.673440415057902
la17,smaller_population,126,820.6666666666666,12.471576880453307
la17,smaller_population,127,820.6666666666666,12.471576880453307
la17,smaller_population,128,820.6666666666666,12.471576880453307
la17,smaller_population,129,820.6666666666666,12.471576880453307
la17,smaller_population,130,820.6666666666666,12.471576880453307
la17,smaller_population,131,820.6666666666666,12.471576880453307
la17,smaller_population,132,820.6666666666666,12.471576880453307
la17,smaller_population,133,820.6666666666666,12.471576880453307
la17,smaller_population,134,820.6666666666666,12.471576880453307
la17,smaller_population,135,820.6666666666666,12.471576880453307
la17,smaller_population,136,820.6666666666666,12.471576880453307
la17,smaller_population,137,820.5333333333333,12.708219803525301
la17,smaller_population,138,820.5333333333333,12.708219803525301
la17,smaller_population,139,820.5333333333333,12.708219803525301
la17,smaller_population,140,820.4333333333333,12.813471718127932
la17,smaller_population,141,820.4333333333333,12.813471718127932
la17,smaller_population,142,820.4333333333333,12.813471718127932
la17,smaller_population,143,820.4333333333333,12.813471718127932
la17,smaller_population,144,820.2333333333333,13.058709165054227
la17,smaller_population,145,820.2333333333333,13.058709165054227
la17,smaller_population,146,820.2333333333333,13.058709165054227
la17,smaller_population,147,820.1333333333333,13.182363697140136
la17,smaller_population,148,819.9,13.15517467347565
la17,smaller_population,149,819.9,13.15517467347565
la17,smaller_population,150,819.9,13.15517467347565
la17,lower_mutation,0,889.0333333333333,18.87798084858495
la17,lower_mutation,1,880,16.444263227747488
la17,lower_mutation,2,869.5,16.672814957909466
la17,lower_mutation,3,857.7333333333333,12.364948605756052
la17,lower_mutation,4,854.7,12.275992831539126
la17,lower_mutation,5,848.7666666666667,13.140312632960983
la17,lower_mutation,6,844.7,12.407311526287426
la17,lower_mutation,7,842.8666666666667,11.90112522449854
la17,lower_mutation,8,840.2333333333333,11.23321225078848
la17,lower_mutation,9,835.9333333333333,11.10741701043398
la17,lower_mutation,10,833.2333333333333,11.898082526865073
la17,lower_mutation,11,828.7666666666667,12.073577115661129
la17,lower_mutation,12,826.5333333333333,10.503639216081691
