category,instance,parameter_set,run,seed,population_size,generations,crossover_probability,mutation_probability,reference_optimum,best_makespan,final_makespan,gap_percent,elapsed_seconds,time_to_best_seconds,convergence_generation,unique_evaluations,early_improvement_percent,late_improvement_percent
medium,la17,lower_mutation,22,21,50,150,0.8,0.05,784,804,804,2.5510204081632626,0.6189850860000661,0.05824029299947142,12,6016,9.152542372881356,0.0
medium,la17,lower_mutation,23,22,50,150,0.8,0.05,784,791,791,0.8928571428571397,0.617311793999761,0.5468655909999143,132,5937,11.11111111111111,0.12626262626262627
medium,la17,lower_mutation,24,23,50,150,0.8,0.05,784,797,797,1.658163265306123,0.6232526029998553,0.25300547200004075,59,6041,6.936416184971098,0.0
medium,la17,lower_mutation,25,24,50,150,0.8,0.05,784,804,804,2.5510204081632626,0.7101307809998616,0.22717573199952312,40,6043,9.910913140311804,0.0
medium,la17,lower_mutation,26,25,50,150,0.8,0.05,784,811,811,3.4438775510204023,0.646656033999534,0.3274188299992602,76,5909,10.393873085339168,0.0
medium,la17,lower_mutation,27,26,50,150,0.8,0.05,784,804,804,2.5510204081632626,0.6475940509999418,0.13263353499951336,31,5977,11.160220994475138,0.0
medium,la17,lower_mutation,28,27,50,150,0.8,0.05,784,813,821,3.6989795918367374,0.6314468439995835,0.0983419900003355,22,5945,6.979405034324943,0.0
medium,la17,lower_mutation,29,28,50,150,0.8,0.05,784,811,811,3.4438775510204023,0.6347526039999138,0.23023092499988707,56,5943,7.352941176470588,0.0
medium,la17,lower_mutation,30,29,50,150,0.8,0.05,784,808,832,3.0612244897959107,0.6316568219999681,0.11513028899935307,24,5985,11.11111111111111,0.0
large,la31,reference,1,0,50,150,0.8,0.1,1784,1795,1796,0.6165919282511201,3.38774482000008,1.8929249940001682,83,6003,5.512220488819553,0.0
large,la31,reference,2,1,50,150,0.8,0.1,1784,1784,1784,0.0,3.5379815449996386,2.4682686890000696,105,6039,5.1004636785162285,0.0
large,la31,reference,3,2,50,150,0.8,0.1,1784,1785,1786,0.05605381165918466,3.6553382960000818,1.9795846699998947,81,6003,7.358201328564129,0.0
large,la31,reference,4,3,50,150,0.8,0.1,1784,1784,1784,0.0,3.4824317249995147,2.235669816999689,95,6027,6.519507186858316,0.0
large,la31,reference,5,4,50,150,0.8,0.1,1784,1784,1787,0.0,3.5661407070001587,1.8559621599997627,76,6011,8.088978766430738,0.0
large,la31,reference,6,5,50,150,0.8,0.1,1784,1784,1784,0.0,3.4761771319999752,1.9472247000003335,82,6044,6.828763579927574,0.0
large,la31,reference,7,6,50,150,0.8,0.1,1784,1784,1784,0.0,3.4566927600008057,1.5617374660005225,66,6102,6.907216494845361,0.0
large,la31,reference,8,7,50,150,0.8,0.1,1784,1786,1796,0.11210762331839152,3.6071934420006073,3.019150353000441,126,6008,5.427974947807933,0.05595970900951315
large,la31,reference,9,8,50,150,0.8,0.1,1784,1788,1788,0.22421524663676085,3.595505741999659,1.3974305599995205,59,5987,6.948018528049408,0.0
large,la31,reference,10,9,50,150,0.8,0.1,1784,1784,1790,0.0,3.64426161099982,3.4955405820001033,144,6038,6.619144602851324,0.33519553072625696
large,la31,reference,11,10,50,150,0.8,0.1,1784,1784,1784,0.0,3.7138239370005977,2.1511333400003423,87,6105,7.90273556231003,0.0
large,la31,reference,12,11,50,150,0.8,0.1,1784,1810,1826,1.4573991031390232,3.6200264720000632,2.0141865120003786,84,5999,5.785970302099335,0.0
large,la31,reference,13,12,50,150,0.8,0.1,1784,1798,1804,0.7847533632286963,3.4066900859997986,2.88692541599994,126,6039,6.032719836400818,0.1665741254858412
large,la31,reference,14,13,50,150,0.8,0.1,1784,1792,1792,0.4484304932735439,3.4592769780001618,2.0672323059998234,89,6045,6.446621970087674,0.0
large,la31,reference,15,14,50,150,0.8,0.1,1784,1784,1784,0.0,4.292192117999548,1.7017490559992439,75,6070,7.763496143958869,0.0
large,la31,reference,16,15,50,150,0.8,0.1,1784,1791,1799,0.39237668161435924,3.4518823640000846,2.4054910619997827,105,6022,5.9375,0.0
large,la31,reference,17,16,50,150,0.8,0.1,1784,1784,1784,0.0,4.185575732999496,3.1771385080000982,103,6048,6.873727087576375,0.0
large,la31,reference,18,17,50,150,0.8,0.1,1784,1784,1784,0.0,3.2240904660002343,1.2431671040003494,57,5870,7.09545686574783,0.0
large,la31,reference,19,18,50,150,0.8,0.1,1784,1784,1784,0.0,3.5588811300003727,3.3313816609997957,140,6038,5.495075168481078,0.6128133704735376
large,la31,reference,20,19,50,150,0.8,0.1,1784,1784,1784,0.0,3.6688174199998684,1.4786406109997188,61,6119,8.16743236345074,0.0
large,la31,reference,21,20,50,150,0.8,0.1,1784,1785,1789,0.05605381165918466,3.417401433000123,1.3775074880004468,61,5952,8.205912334352702,0.0
large,la31,reference,22,21,50,150,0.8,0.1,1784,1784,1796,0.0,3.567886429000282,3.4648251070002516,146,5993,5.761316872427984,0.3908431044109436
large,la31,reference,23,22,50,150,0.8,0.1,1784,1784,1784,0.0,3.5305921179997313,2.764049038999474,116,6060,4.517133956386293,0.44642857142857145
large,la31,reference,24,23,50,150,0.8,0.1,1784,1784,1785,0.0,3.554709742000341,1.5790526649998355,67,6042,8.130081300813009,0.0
large,la31,reference,25,24,50,150,0.8,0.1,1784,1784,1784,0.0,3.41113652400054,2.191833658000178,94,5999,6.554878048780488,0.0
large,la31,reference,26,25,50,150,0.8,0.1,1784,1784,1784,0.0,3.2715961740004786,1.7589858430001186,79,5959,6.288659793814433,0.0
large,la31,reference,27,26,50,150,0.8,0.1,1784,1784,1796,0.0,3.589486453000063,3.290706747000513,137,6019,5.958549222797927,0.056022408963585436
large,la31,reference,28,27,50,150,0.8,0.1,1784,1786,1789,0.11210762331839152,3.336040426999716,2.9044631569995545,131,6011,6.632911392405063,0.11185682326621924
large,la31,reference,29,28,50,150,0.8,0.1,1784,1784,1784,0.0,3.4978802279993033,1.302266925999902,56,6090,5.406797116374872,0.0
large,la31,reference,30,29,50,150,0.8,0.1,1784,1784,1784,0.0,3.377571889000137,1.5223493249995954,67,6053,4.981646565285789,0.0
large,la31,smaller_population,1,0,20,150,0.8,0.1,1784,1848,1871,3.587443946188351,1.2787634030000845,1.1820899189997363,138,2291,3.6791006642820645,0.7518796992481203
large,la31,smaller_population,2,1,20,150,0.8,0.1,1784,1858,1863,4.147982062780264,1.2786431180002182,0.46560464699996373,54,2327,4.267352185089974,0.0
large,la31,smaller_population,3,2,20,150,0.8,0.1,1784,1833,1850,2.746636771300448,1.3161050259996045,0.2681669220000913,26,2276,6.336228921819111,0.0
large,la31,smaller_population,4,3,20,150,0.8,0.1,1784,1856,1857,4.035874439461873,1.3199638140004026,0.9615072200003851,110,2339,5.938600905888274,0.0
large,la31,smaller_population,5,4,20,150,0.8,0.1,1784,1877,1882,5.213004484304928,1.2533569389997865,1.2303101200004676,147,2288,4.2972699696663295,0.5299417064122947
large,la31,smaller_population,6,5,20,150,0.8,0.1,1784,1835,1838,2.8587443946188396,1.2477828309993129,1.0541083739999522,127,2255,4.3455768235902745,0.054466230936819175
large,la31,smaller_population,7,6,20,150,0.8,0.1,1784,1805,1812,1.1771300448430555,1.3145005920005133,1.2827653650001594,147,2276,5.768249106687085,0.6057268722466961
large,la31,smaller_population,8,7,20,150,0.8,0.1,1784,1896,1925,6.278026905829592,1.1578546399996412,0.687859672999366,92,2085,3.3132530120481927,0.0
large,la31,smaller_population,9,8,20,150,0.8,0.1,1784,1784,1784,0.0,1.2775898629997755,0.6055137220000688,69,2346,5.764282038085435,0.0
large,la31,smaller_population,10,9,20,150,0.8,0.1,1784,1814,1820,1.681614349775784,1.2503285689999757,0.8507127369994123,102,2324,4.52006094464195,0.0
large,la31,smaller_population,11,10,20,150,0.8,0.1,1784,1850,1861,3.6995515695067205,1.268758324999908,0.22016577499925916,24,2285,6.376518218623482,0.0
large,la31,smaller_population,12,11,20,150,0.8,0.1,1784,1821,1821,2.0739910313901433,1.243829130999984,0.5553574969999318,68,2304,6.400409626216078,0.0
large,la31,smaller_population,13,12,20,150,0.8,0.1,1784,1797,1797,0.7286995515695116,1.275533101000292,0.9774521080007617,114,2296,7.778342653787494,0.11117287381878821
large,la31,smaller_population,14,13,20,150,0.8,0.1,1784,1874,1874,5.044843049327352,1.2342388299994127,0.47719486099958885,58,2230,3.605891315388522,0.0
large,la31,smaller_population,15,14,20,150,0.8,0.1,1784,1855,1865,3.979820627802688,1.276715152000179,0.7452669679996689,86,2280,3.2390745501285347,0.0
large,la31,smaller_population,16,15,20,150,0.8,0.1,1784,1828,1832,2.4663677130044803,1.2677544779999153,0.7726440599999478,90,2305,1.7708333333333333,0.0
large,la31,smaller_population,17,16,20,150,0.8,0.1,1784,1818,1825,1.905829596412567,1.2459185759998945,0.48313397699985217,55,2259,6.822810590631365,0.0
large,la31,smaller_population,18,17,20,150,0.8,0.1,1784,1803,1815,1.065022421524664,1.2685957269995924,0.8380743979996623,98,2258,5.609382967873534,0.0
large,la31,smaller_population,19,18,20,150,0.8,0.1,1784,1817,1817,1.8497757847533602,1.3098536910001712,1.1649177469998904,133,2268,4.250907205806117,0.5473453749315819
large,la31,smaller_population,20,19,20,150,0.8,0.1,1784,1874,1874,5.044843049327352,1.2136671429998387,0.11191718999998557,15,2204,4.338948443083206,0.0
large,la31,smaller_population,21,20,20,150,0.8,0.1,1784,1872,1872,4.932735426008961,1.2668444799992358,0.543263496999316,67,2266,6.85066535239034,0.0
large,la31,smaller_population,22,21,20,150,0.8,0.1,1784,1794,1795,0.5605381165919354,1.2621502830006648,1.1805267310001,139,2234,6.795131845841785,0.111358574610245
large,la31,smaller_population,23,22,20,150,0.8,0.1,1784,1832,1836,2.6905829596412634,1.3133825600007185,0.9693739300000743,114,2261,3.8940809968847354,0.16348773841961853
large,la31,smaller_population,24,23,20,150,0.8,0.1,1784,1807,1847,1.2892376681614248,1.3402998999999909,0.3077482170001531,31,2251,8.18089430894309,0.0
large,la31,smaller_population,25,24,20,150,0.8,0.1,1784,1846,1856,3.4753363228699596,1.2964444550007101,0.5760025950003183,66,2263,7.757334659373446,0.0
large,la31,smaller_population,26,25,20,150,0.8,0.1,1784,1818,1847,1.905829596412567,1.3229248500001631,1.2181395150000753,137,2194,6.176620724859622,0.49261083743842365
large,la31,smaller_population,27,26,20,150,0.8,0.1,1784,1819,1836,1.9618834080717518,1.4017776539994884,0.602471102999516,61,2349,3.8860103626943006,0.0
large,la31,smaller_population,28,27,20,150,0.8,0.1,1784,1857,1866,4.09192825112108,1.296604911999566,0.8710754359999555,100,2214,5.897051474262868,0.0
large,la31,smaller_population,29,28,20,150,0.8,0.1,1784,1839,1839,3.0829596412556004,1.3349785009995685,0.9202356739997413,103,2315,4.942007060010086,0.0
large,la31,smaller_population,30,29,20,150,0.8,0.1,1784,1816,1821,1.7937219730941756,1.2548746540005595,0.6105747830006294,72,2314,8.291708291708291,0.0
large,la31,lower_mutation,1,0,50,150,0.8,0.05,1784,1784,1784,0.0,3.200436854000145,1.9746797370007698,91,5886,5.356214248569943,0.0
large,la31,lower_mutation,2,1,50,150,0.8,0.05,1784,1784,1784,0.0,3.2093132079999123,2.142641526999796,99,5871,5.821741370427614,0.0
large,la31,lower_mutation,3,2,50,150,0.8,0.05,1784,1784,1784,0.0,3.3526553120000244,1.2116720840003836,54,6025,7.818088911599387,0.0
large,la31,lower_mutation,4,3,50,150,0.8,0.05,1784,1784,1784,0.0,3.2924320040001476,2.447096601999874,111,6003,6.468172484599589,0.0
large,la31,lower_mutation,5,4,50,150,0.8,0.05,1784,1799,1799,0.8408071748879031,3.4945629499998176,1.53468400499969,67,5930,8.088978766430738,0.0
large,la31,lower_mutation,6,5,50,150,0.8,0.05,1784,1784,1784,0.0,3.6100571039996794,2.5724953959997947,107,6068,5.069839627521986,0.0
large,la31,lower_mutation,7,6,50,150,0.8,0.05,1784,1784,1784,0.0,3.4475674349996552,1.4317305180002222,62,6019,7.268041237113402,0.0
large,la31,lower_mutation,8,7,50,150,0.8,0.05,1784,1784,1784,0.0,3.4100986410003316,1.83779142900039,82,5958,5.11482254697286,0.0
large,la31,lower_mutation,9,8,50,150,0.8,0.05,1784,1784,1784,0.0,3.492227632000322,2.575702347000515,110,5889,6.433350488934638,0.0
large,la31,lower_mutation,10,9,50,150,0.8,0.05,1784,1784,1784,0.0,3.5600860619997547,3.1609213589999854,133,5920,7.484725050916497,0.16787912702853947
large,la31,lower_mutation,11,10,50,150,0.8,0.05,1784,1785,1785,0.05605381165918466,3.518641860999196,2.574370278999595,109,5980,6.990881458966565,0.0
large,la31,lower_mutation,12,11,50,150,0.8,0.05,1784,1787,1787,0.16816143497757619,3.669161927999994,3.012171264999779,123,5957,5.581157194060419,0.22333891680625348
large,la31,lower_mutation,13,12,50,150,0.8,0.05,1784,1784,1784,0.0,3.5809063140004582,2.4395564550004565,102,5891,6.7995910020449895,0.0
large,la31,lower_mutation,14,13,50,150,0.8,0.05,1784,1784,1793,0.0,3.608659754000655,2.5132575010002256,103,6001,6.807632800412584,0.0
large,la31,lower_mutation,15,14,50,150,0.8,0.05,1784,1784,1784,0.0,3.583198142000583,1.5557457410004645,64,6041,7.403598971722365,0.0
large,la31,lower_mutation,16,15,50,150,0.8,0.05,1784,1787,1787,0.16816143497757619,3.4085077629997613,1.752959316999295,78,5931,5.052083333333333,0.0
large,la31,lower_mutation,17,16,50,150,0.8,0.05,1784,1784,1784,0.0,4.7643507370003135,2.1570989120000377,91,6025,7.026476578411406,0.0
large,la31,lower_mutation,18,17,50,150,0.8,0.05,1784,1784,1784,0.0,3.2552678929996546,1.9275343030003569,88,5837,7.299642674834099,0.0
large,la31,lower_mutation,19,18,50,150,0.8,0.05,1784,1784,1784,0.0,3.259126295999522,2.539474324999901,116,5948,6.1171591498185585,0.056022408963585436
large,la31,lower_mutation,20,19,50,150,0.8,0.05,1784,1784,1785,0.0,3.3117610160006734,3.2011445930002083,145,6023,7.299642674834099,0.16787912702853947
large,la31,lower_mutation,21,20,50,150,0.8,0.05,1784,1784,1784,0.0,3.257977977000337,2.0890254050000294,94,5905,7.696228338430173,0.0
large,la31,lower_mutation,22,21,50,150,0.8,0.05,1784,1784,1784,0.0,3.2972876000003453,1.7998518080003123,81,5939,6.378600823045267,0.0
large,la31,lower_mutation,23,22,50,150,0.8,0.05,1784,1784,1784,0.0,3.3900125430000116,1.247544819999348,55,6036,5.399792315680166,0.0
large,la31,lower_mutation,24,23,50,150,0.8,0.05,1784,1784,1784,0.0,3.626350323999759,2.513431020999633,103,5943,7.164634146341464,0.0
large,la31,lower_mutation,25,24,50,150,0.8,0.05,1784,1784,1784,0.0,5.634975576000215,2.858902113000113,83,5882,7.520325203252033,0.0
large,la31,lower_mutation,26,25,50,150,0.8,0.05,1784,1784,1784,0.0,8.055935781000699,5.682146975000251,102,5904,5.154639175257732,0.0
large,la31,lower_mutation,27,26,50,150,0.8,0.05,1784,1804,1813,1.1210762331838486,6.207570016999853,2.9743525820003924,66,5951,6.476683937823834,0.0
large,la31,lower_mutation,28,27,50,150,0.8,0.05,1784,1786,1796,0.11210762331839152,5.920039962999908,4.98339946500073,107,5908,7.6455696202531644,0.0
large,la31,lower_mutation,29,28,50,150,0.8,0.05,1784,1792,1792,0.4484304932735439,5.659525258000031,2.524962833000245,112,5974,6.642636457260556,0.0
large,la31,lower_mutation,30,29,50,150,0.8,0.05,1784,1788,1788,0.22421524663676085,5.3027205959997445,4.695276823000313,125,5886,5.19140010487677,0.05589714924538849
large,la32,reference,1,0,50,150,0.8,0.1,1850,1850,1860,0.0,3.3817587409994303,2.9493684049994044,130,5977,6.145526057030482,0.857449088960343
large,la32,reference,2,1,50,150,0.8,0.1,1850,1854,1870,0.216216216216214,3.566463518999626,2.831471546999637,118,6038,6.485148514851486,0.4830917874396135
large,la32,reference,3,2,50,150,0.8,0.1,1850,1850,1862,0.0,3.294548107999617,2.8974927179997394,131,6005,8.798076923076923,0.4841312533620226
large,la32,reference,4,3,50,150,0.8,0.1,1850,1862,1863,0.648648648648642,3.3399666739996974,2.5460878120002235,114,6089,6.341463414634147,0.1072961373390558
large,la32,reference,5,4,50,150,0.8,0.1,1850,1850,1856,0.0,3.2139279000002716,2.1321146880000015,99,5969,8.487804878048781,0.0
large,la32,reference,6,5,50,150,0.8,0.1,1850,1850,1854,0.0,3.648178590000498,2.729347580000649,113,6052,6.1981454367984385,0.05402485143165856
large,la32,reference,7,6,50,150,0.8,0.1,1850,1872,1894,1.1891891891891992,3.52533018899976,3.046515301999534,129,6108,6.97786333012512,0.053390282968499736
large,la32,reference,8,7,50,150,0.8,0.1,1850,1861,1879,0.5945945945945885,3.4920231609994516,3.419672996999907,147,6004,7.423580786026201,1.0106382978723405
large,la32,reference,9,8,50,150,0.8,0.1,1850,1854,1854,0.216216216216214,3.3893654809999134,2.5137783129994205,111,5996,4.240631163708087,0.0
large,la32,reference,10,9,50,150,0.8,0.1,1850,1850,1850,0.0,3.5613953299998684,2.165992627000378,92,6033,6.45320197044335,0.0
large,la32,reference,11,10,50,150,0.8,0.1,1850,1866,1880,0.864864864864856,3.591396492000058,3.0716235629997755,127,6037,5.116959064327485,0.6918573709419904
large,la32,reference,12,11,50,150,0.8,0.1,1850,1866,1877,0.864864864864856,3.458195625999906,3.153959121999833,137,6002,4.039900249376559,0.32051282051282054
large,la32,reference,13,12,50,150,0.8,0.1,1850,1871,1871,1.1351351351351457,3.377552423999987,3.231761238999752,144,6021,6.446921958313136,1.0576414595452142
large,la32,reference,14,13,50,150,0.8,0.1,1850,1867,1874,0.9189189189189095,3.6548582099994746,3.46188148300007,143,6042,6.159068865179438,1.0598834128245893
large,la32,reference,15,14,50,150,0.8,0.1,1850,1850,1870,0.0,3.674362748999556,3.202705020999929,132,6089,5.8304752572268495,1.5433741351782864
large,la32,reference,16,15,50,150,0.8,0.1,1850,1879,1892,1.5675675675675738,5.7200326479996875,5.275907219999681,131,5992,5.427872860635697,0.582010582010582
large,la32,reference,17,16,50,150,0.8,0.1,1850,1858,1862,0.432432432432428,3.6982410170003277,2.6576180769998246,106,6008,6.621226874391431,0.0
large,la32,reference,18,17,50,150,0.8,0.1,1850,1871,1889,1.1351351351351457,3.473661797999739,2.915807825000229,126,5923,5.160662122687439,0.26652452025586354
large,la32,reference,19,18,50,150,0.8,0.1,1850,1850,1857,0.0,3.5968976449994443,2.690824265999254,113,6046,6.448461162677089,0.3232758620689655
large,la32,reference,20,19,50,150,0.8,0.1,1850,1852,1852,0.108108108108107,4.054332181999598,3.5710121029997026,133,6110,5.99123234291281,0.2692514808831449
large,la32,reference,21,20,50,150,0.8,0.1,1850,1853,1877,0.1621621621621605,4.135902052999882,3.7348631789991487,133,5967,4.558969276511397,0.6966773847802786
large,la32,reference,22,21,50,150,0.8,0.1,1850,1867,1883,0.9189189189189095,4.038233948999732,3.743024374000015,137,5982,6.640814348036839,0.5327650506126798
large,la32,reference,23,22,50,150,0.8,0.1,1850,1850,1860,0.0,3.3629910949994155,3.0917715519999547,137,6062,3.922542204568024,0.5376344086021505
large,la32,reference,24,23,50,150,0.8,0.1,1850,1850,1857,0.0,3.4040896679998696,2.8969754110003123,128,6031,6.800391389432486,0.05402485143165856
large,la32,reference,25,24,50,150,0.8,0.1,1850,1883,1896,1.7837837837837878,3.324113265000051,3.048570687999927,137,6037,6.253029568589433,0.37037037037037035
large,la32,reference,26,25,50,150,0.8,0.1,1850,1854,1854,0.216216216216214,3.5520058479996806,3.530054735999329,149,5966,5.77109602327837,0.4830917874396135
large,la32,reference,27,26,50,150,0.8,0.1,1850,1872,1872,1.1891891891891992,3.4953495709996787,3.495346009000059,150,6005,6.4891041162227605,1.0047593865679534
large,la32,reference,28,27,50,150,0.8,0.1,1850,1862,1862,0.648648648648642,3.440955307999502,3.239296638000269,141,6007,4.962779156327543,0.6403415154749199
large,la32,reference,29,28,50,150,0.8,0.1,1850,1856,1860,0.324324324324321,3.3241026269997747,2.7718073119995097,126,6096,5.612493899463153,0.6955591225254146
large,la32,reference,30,29,50,150,0.8,0.1,1850,1856,1859,0.324324324324321,3.561549682000077,3.3477478660006454,141,6025,4.745427582797825,0.7486631016042781
large,la32,smaller_population,1,0,20,150,0.8,0.1,1850,1911,1911,3.297297297297308,1.3503809590001765,1.1895493230003922,130,2299,4.71976401179941,0.05230125523012552
large,la32,smaller_population,2,1,20,150,0.8,0.1,1850,1948,1948,5.297297297297288,1.351182200999574,1.3040872100000342,145,2256,5.501930501930502,0.2560163850486431
large,la32,smaller_population,3,2,20,150,0.8,0.1,1850,1900,1900,2.7027027027026973,1.3357056830000147,0.6535140940004567,73,2295,7.84688995215311,0.0
large,la32,smaller_population,4,3,20,150,0.8,0.1,1850,1898,1898,2.5945945945945903,1.367708877000041,0.8049996899999314,88,2333,7.071665875652586,0.0
large,la32,smaller_population,5,4,20,150,0.8,0.1,1850,1899,1899,2.648648648648644,1.3368379890007418,0.3823820309999064,45,2270,6.048780487804878,0.0
large,la32,smaller_population,6,5,20,150,0.8,0.1,1850,1918,1920,3.6756756756756825,1.3663322349993905,0.49768704999951296,54,2310,5.710102489019033,0.0
large,la32,smaller_population,7,6,20,150,0.8,0.1,1850,1934,1945,4.540540540540539,1.3741473390000465,0.22964359700017667,25,2314,7.153144503120499,0.0
large,la32,smaller_population,8,7,20,150,0.8,0.1,1850,1955,1955,5.675675675675684,1.378682860000481,1.0248052520000783,110,2317,4.124211547792334,0.0
large,la32,smaller_population,9,8,20,150,0.8,0.1,1850,1899,1899,2.648648648648644,1.3525674720003735,0.7144805080006336,78,2274,4.733727810650888,0.0
large,la32,smaller_population,10,9,20,150,0.8,0.1,1850,1887,1904,2.0000000000000018,1.3792060510004376,1.1236112990000038,121,2328,4.236453201970443,0.47468354430379744
large,la32,smaller_population,11,10,20,150,0.8,0.1,1850,1928,1928,4.216216216216218,1.2465734549996341,1.2328295699999217,148,2258,6.385998107852412,0.31023784901758017
large,la32,smaller_population,12,11,20,150,0.8,0.1,1850,1902,1929,2.8108108108108043,1.1771010590000515,0.9621099129999493,125,2104,6.307173808377468,1.3996889580093312
large,la32,smaller_population,13,12,20,150,0.8,0.1,1850,1902,1902,2.8108108108108043,1.304285529000481,1.1586146310000913,134,2322,7.9604333490343855,0.05254860746190226
large,la32,smaller_population,14,13,20,150,0.8,0.1,1850,1951,1951,5.45945945945947,1.216983485000128,1.150193579000188,141,2189,3.5402521823472357,0.6113092205807438
large,la32,smaller_population,15,14,20,150,0.8,0.1,1850,1943,1958,5.02702702702702,1.365646328999901,0.6214833419999195,69,2331,3.625673689367957,0.0
large,la32,smaller_population,16,15,20,150,0.8,0.1,1850,1905,1905,2.972972972972965,1.3850799000001643,1.2053064510000695,129,2290,5.67237163814181,0.7295466388744137
large,la32,smaller_population,17,16,20,150,0.8,0.1,1850,1950,1978,5.405405405405395,1.3767632819999562,0.7768405580000035,85,2342,3.812741312741313,0.0
large,la32,smaller_population,18,17,20,150,0.8,0.1,1850,1973,1990,6.648648648648647,1.3443738260002647,0.5119702100000723,58,2295,4.354136429608127,0.0
large,la32,smaller_population,19,18,20,150,0.8,0.1,1850,1941,1943,4.918918918918913,1.2260267460005707,0.44662294200043107,53,2257,3.957010258915486,0.0
large,la32,smaller_population,20,19,20,150,0.8,0.1,1850,1901,1901,2.756756756756751,1.2160787420007182,1.054741775000366,130,2237,4.822211397954213,0.2623294858342078
large,la32,smaller_population,21,20,20,150,0.8,0.1,1850,1900,1902,2.7027027027026973,1.3845504130003974,0.8227368679999927,88,2371,6.834706737760543,0.0
large,la32,smaller_population,22,21,20,150,0.8,0.1,1850,1927,1939,4.162162162162164,1.2984061690003728,0.9348688469999615,110,2205,5.380513814832768,0.0
large,la32,smaller_population,23,22,20,150,0.8,0.1,1850,1943,1945,5.02702702702702,1.31598268200014,0.538778361000368,63,2219,0.8937437934458788,0.0
large,la32,smaller_population,24,23,20,150,0.8,0.1,1850,1890,1908,2.1621621621621623,1.3162294290004866,0.35969726700022875,39,2312,7.22543352601156,0.0
large,la32,smaller_population,25,24,20,150,0.8,0.1,1850,1955,1977,5.675675675675684,1.23646619200008,0.490076856000087,59,2262,4.217159476490548,0.0
large,la32,smaller_population,26,25,20,150,0.8,0.1,1850,1951,1951,5.45945945945947,1.3160438240001895,0.6862333489998491,78,2276,4.632282712511939,0.0
large,la32,smaller_population,27,26,20,150,0.8,0.1,1850,1894,1894,2.3783783783783763,1.3834614930001408,1.0780760979996558,117,2325,5.181598062953995,0.3157894736842105
large,la32,smaller_population,28,27,20,150,0.8,0.1,1850,1943,1954,5.02702702702702,1.3431831919997421,0.6439222649996736,72,2235,4.007820136852395,0.0
large,la32,smaller_population,29,28,20,150,0.8,0.1,1850,1934,1948,4.540540540540539,1.4081809960007377,1.1148522700004833,120,2328,6.06501698204755,0.10330578512396695
large,la32,smaller_population,30,29,20,150,0.8,0.1,1850,1913,1913,3.405405405405415,1.3689701230005085,0.8673928200005321,92,2250,5.136986301369863,0.0
large,la32,lower_mutation,1,0,50,150,0.8,0.05,1850,1850,1850,0.0,3.305371990000822,1.940827719000481,85,5924,6.735496558505408,0.0
large,la32,lower_mutation,2,1,50,150,0.8,0.05,1850,1880,1891,1.6216216216216273,3.370355613999891,2.523947942000632,113,5868,5.643564356435643,0.0531632110579479
large,la32,lower_mutation,3,2,50,150,0.8,0.05,1850,1869,1872,1.0270270270270165,3.5462218799993934,3.481114721999802,147,6029,6.25,1.3199577613516367
large,la32,lower_mutation,4,3,50,150,0.8,0.05,1850,1850,1850,0.0,3.499183932000051,3.362218281999958,144,6011,6.634146341463414,0.9635974304068522
large,la32,lower_mutation,5,4,50,150,0.8,0.05,1850,1851,1855,0.0540540540540535,3.2535333239993633,3.2043001779993574,148,5968,4.926829268292683,0.7506702412868632
large,la32,lower_mutation,6,5,50,150,0.8,0.05,1850,1872,1874,1.1891891891891992,3.431705394999881,3.2188431159993343,141,6060,6.539775500244022,0.4784688995215311
large,la32,lower_mutation,7,6,50,150,0.8,0.05,1850,1850,1857,0.0,3.5040991989999384,3.3403561350005475,143,6019,7.12223291626564,0.8042895442359249
large,la32,lower_mutation,8,7,50,150,0.8,0.05,1850,1851,1857,0.0540540540540535,3.4601509380008793,3.391734704000555,147,5959,6.598738476467734,0.6974248927038627
large,la32,lower_mutation,9,8,50,150,0.8,0.05,1850,1850,1861,0.0,3.238524805000452,2.874800397999934,133,5876,6.607495069033531,0.21574973031283712
large,la32,lower_mutation,10,9,50,150,0.8,0.05,1850,1850,1863,0.0,3.392189339999277,3.1040327809996597,138,5939,5.566502463054187,0.4841312533620226
large,la32,lower_mutation,11,10,50,150,0.8,0.05,1850,1856,1870,0.324324324324321,3.659458748000361,3.31886099500025,136,6005,7.16374269005848,0.3757380568974772
large,la32,lower_mutation,12,11,50,150,0.8,0.05,1850,1850,1863,0.0,3.508331510000062,2.7242603300001065,114,6000,4.339152119700748,0.8042895442359249
large,la32,lower_mutation,13,12,50,150,0.8,0.05,1850,1855,1869,0.2702702702702675,3.3921023829998376,2.7117017059999853,120,5913,6.495395055744062,0.32240730789897903
large,la32,lower_mutation,14,13,50,150,0.8,0.05,1850,1890,1894,2.1621621621621623,3.53256783300003,2.7178346629998487,115,5994,5.383123181377304,0.10570824524312897
large,la32,lower_mutation,15,14,50,150,0.8,0.05,1850,1850,1857,0.0,3.2899519509992388,3.0447251489995324,139,6030,6.418422341989221,0.4841312533620226
large,la32,lower_mutation,16,15,50,150,0.8,0.05,1850,1864,1883,0.756756756756749,3.307250725999438,3.2211061349999,146,5956,5.574572127139365,1.1664899257688228
large,la32,lower_mutation,17,16,50,150,0.8,0.05,1850,1850,1851,0.0,3.3264991610003563,3.2793951789999483,148,6009,6.8646543330087635,0.857449088960343
