generation,generation_best,generation_mean,best_so_far,elapsed_seconds
119,663,667.05,663,0.08694494900009886
120,663,670.25,663,0.08784269700026925
121,663,668.8,663,0.08861575700029789
122,663,675.1,663,0.08946600499984925
123,663,663.0,663,0.09017256500010262
124,663,669.45,663,0.09105843799989088
125,663,673.0,663,0.09192412300035357
126,663,670.2,663,0.09272449600030086
127,663,680.85,663,0.0934939939998003
128,663,679.9,663,0.09409249200052727
129,663,677.0,663,0.09481686500021169
130,663,678.3,663,0.09557805100030237
131,663,671.95,663,0.09648292299971217
132,663,672.0,663,0.0972227339998426
133,663,678.15,663,0.09794116900047811
134,663,672.05,663,0.09873679199972685
135,663,686.2,663,0.0995609150004384
136,663,671.0,663,0.10019503800049279
137,663,670.1,663,0.10101559800023097
138,663,665.65,663,0.10173165900050662
139,663,666.7,663,0.10245128200040199
140,663,670.05,663,0.10315190500023164
141,663,668.75,663,0.10395109000000957
142,663,663.0,663,0.10468615100035095
143,663,663.65,663,0.10550196100030007
144,663,672.1,663,0.10639020800044818
145,663,668.35,663,0.10714664399984031
146,663,674.05,663,0.10800045399992086
147,663,667.25,663,0.1085740150001584
148,663,670.95,663,0.10933045000001584
149,663,665.7,663,0.11026026000035927
150,663,677.15,663,0.11128507000012178
