generation,generation_best,generation_mean,best_so_far,elapsed_seconds
101,666,673.9,666,0.21411079300014535
102,666,668.14,666,0.2164406779993442
103,666,670.62,666,0.21843924899985723
104,666,670.52,666,0.22061000899975625
105,666,672.36,666,0.22257651800009626
106,666,678.52,666,0.2244515889997274
107,666,676.3,666,0.22649409799942077
108,666,668.54,666,0.22828010600005655
109,666,675.0,666,0.23033567699985724
110,666,668.48,666,0.23230574899935164
111,666,669.5,666,0.23422000699974888
112,666,671.04,666,0.23615801599953556
113,666,669.5,666,0.23848908799936908
114,666,671.36,666,0.24027747099989938
115,666,671.78,666,0.24205160400015302
116,666,667.7,666,0.24399554999945394
117,666,672.74,666,0.24589674599974387
118,666,668.54,666,0.24803306800004066
119,666,671.74,666,0.2502192659994762
120,666,670.26,666,0.2521548989998337
121,666,671.34,666,0.25437553399933677
122,666,671.62,666,0.25662585600002785
123,666,672.96,666,0.2586659899998267
124,666,669.46,666,0.2606194370000594
125,666,667.62,666,0.262391194999509
126,666,669.0,666,0.26447764099975757
127,666,671.06,666,0.2665629009998156
128,666,673.98,666,0.26876928499950736
129,666,671.1,666,0.2706241689993476
130,666,671.8,666,0.2727889910001977
131,666,668.0,666,0.2750025010000172
132,666,669.6,666,0.2770818219996727
133,666,670.78,666,0.27892957999938517
134,666,668.2,666,0.2809709019993534
135,666,670.92,666,0.28292553599931125
136,666,669.46,666,0.28526254600001266
137,666,669.06,666,0.28715899199960404
138,666,669.94,666,0.28954825299933873
139,666,669.1,666,0.29180094999992434
140,666,667.06,666,0.29378764600005525
141,666,668.94,666,0.2958254049999596
142,666,669.02,666,0.2977741019994937
143,666,669.18,666,0.2997132979999151
144,666,670.24,666,0.30174749399975553
145,666,670.32,666,0.3034290019995751
146,666,668.34,666,0.30571613699976297
147,666,670.8,666,0.30803414699948917
148,666,667.06,666,0.31022034399939
149,666,669.96,666,0.31207878999975946
150,666,669.12,666,0.31402036100007535
