generation,generation_best,generation_mean,best_so_far,elapsed_seconds
94,1784,1791.85,1784,0.8115420639996955
95,1784,1788.05,1784,0.8196996979995674
96,1784,1789.1,1784,0.8282800560000396
97,1784,1787.6,1784,0.8384218829996826
98,1784,1788.05,1784,0.8428925509997498
99,1784,1789.9,1784,0.8519348189993252
100,1784,1794.85,1784,0.8600105199993777
101,1784,1793.5,1784,0.8670507830001952
102,1784,1796.75,1784,0.8768031339996014
103,1784,1788.95,1784,0.8843064940001568
104,1784,1803.0,1784,0.8923703209993619
105,1784,1797.1,1784,0.900950678999834
106,1784,1795.15,1784,0.9114986069998849
107,1784,1784.65,1784,0.9204993149996881
108,1784,1794.15,1784,0.9272201599997061
109,1784,1788.95,1784,0.9367112749996522
110,1784,1796.3,1784,0.946260572999563
111,1784,1790.4,1784,0.9547934319998603
112,1784,1801.95,1784,0.9645849649996308
113,1784,1787.95,1784,0.9727022249999209
114,1784,1795.2,1784,0.9820484719994056
115,1784,1788.25,1784,0.9912866639997446
116,1784,1790.95,1784,1.0016196649994527
117,1784,1801.35,1784,1.0107652369997595
118,1784,1795.6,1784,1.0194346509997558
119,1784,1796.45,1784,1.0280268810001871
120,1784,1794.0,1784,1.0374277509999956
121,1784,1795.5,1784,1.0449714819997098
122,1784,1790.15,1784,1.052854818999549
123,1784,1799.65,1784,1.0614636729997073
124,1784,1786.05,1784,1.069067964000169
125,1784,1788.5,1784,1.0750621019997197
126,1784,1792.7,1784,1.0806477639998775
127,1784,1784.05,1784,1.0898432079993654
128,1784,1789.85,1784,1.1005443119993288
129,1784,1793.0,1784,1.108137915000043
130,1784,1804.55,1784,1.11781308099944
131,1784,1786.75,1784,1.1263815629999954
132,1784,1788.55,1784,1.1348989859998255
133,1784,1784.05,1784,1.1446691450000799
134,1784,1797.05,1784,1.153215065999575
135,1784,1793.75,1784,1.1617324889994052
136,1784,1787.2,1784,1.170208351999463
137,1784,1787.15,1784,1.1786580910002158
138,1784,1794.95,1784,1.1861804489999486
139,1784,1793.5,1784,1.194898546999866
140,1784,1798.05,1784,1.2054761579993283
141,1784,1784.0,1784,1.2109787009994761
142,1784,1791.1,1784,1.2190211520000958
143,1784,1797.8,1784,1.2249630429996614
144,1784,1794.0,1784,1.2334341559999302
145,1784,1789.2,1784,1.239894952999748
146,1784,1795.65,1784,1.2465136780001558
147,1784,1795.4,1784,1.2519675359999383
148,1784,1789.7,1784,1.2604944579998119
149,1784,1792.25,1784,1.269064127999627
150,1784,1796.05,1784,1.277587487999881
